fecha,titulo,autor,categoria,enlace
2023-02-03,Lo que el jefe del FBI dijo cuando Sixto George fue declarado culpable,No autor,Tribunales,https://www.elnuevodia.com/noticias/tribunales/videos/lo-que-el-jefe-del-fbi-dijo-cuando-sixto-george-fue-declarado-culpable-281005/
2023-01-27,Presidente de Genera PR: “Queremos que sea una empresa puertorriqueña”,No autor,Gobierno,https://www.elnuevodia.com/noticias/gobierno/videos/presidente-de-genera-pr-queremos-que-sea-una-empresa-puertorriquena-280893/
2023-01-25,“Hoy le damos la bienvenida a Genera PR”: así  Pierluisi oficializó la privatización de generación de luz,No autor,Gobierno,https://www.elnuevodia.com/noticias/gobierno/videos/hoy-le-damos-la-bienvenida-a-genera-pr-asi-pierluisi-oficializo-la-privatizacion-de-generacion-de-luz-280856/
2023-01-24,Pierluisi actualiza detalles sobre privatización de la generación de energía,No autor,Gobierno,https://www.elnuevodia.com/noticias/gobierno/videos/pierluisi-actualiza-detalles-sobre-privatizacion-de-la-generacion-de-energia-280834/
2023-01-20,Arranca investigación por construcción de puente atirantado: “Si hay que adjudicar responsabilidad se adjudicará a quien haya que hacerlo”,No autor,Gobierno,https://www.elnuevodia.com/noticias/gobierno/videos/arranca-investigacion-por-construccion-de-puente-atirantado-si-hay-que-adjudicar-responsabilidad-se-adjudicara-a-quien-haya-que-hacerlo-280785/
2022-03-08,"Abogado de Javier Aponte Dalmau: ""Este caso se trató de hacerle daño a su carrera política""",No autor,Legislatura,https://www.elnuevodia.com/noticias/legislatura/videos/abogado-de-javier-aponte-dalmau-este-caso-se-trato-de-hacerle-dano-a-su-carrera-politica-276481/
2022-01-10,José Luis Dalmau opina que deben de recesar en la Legislatura,No autor,Legislatura,https://www.elnuevodia.com/noticias/legislatura/videos/jose-luis-dalmau-opina-que-deben-de-recesar-en-la-legislatura-275744/
2021-10-20,"José Luis Dalmau sobre la medida del Plan de Ajuste de Deuda: ""No hay 14 votos""",No autor,Legislatura,https://www.elnuevodia.com/noticias/legislatura/videos/jose-luis-dalmau-sobre-la-medida-del-plan-de-ajuste-de-deuda-no-hay-14-votos-274719/
2021-03-21,Representantes se enfrentan al presidente de LUMA Energy en vista pública ,No autor,Legislatura,https://www.elnuevodia.com/noticias/legislatura/videos/representantes-se-enfrentan-al-presidente-de-luma-energy-en-vista-publica-271658/
2020-11-11,José Luis Dalmau: “En estos momentos me hago disponible para esos diálogos con la minoría”,No autor,Legislatura,https://www.elnuevodia.com/noticias/legislatura/videos/jose-luis-dalmau-en-estos-momentos-me-hago-disponible-para-esos-dialogos-con-la-minoria-269334/
2023-03-02,Fuerte regaño de jueza a Cosculluela: “¡Yo le estoy hablando. Hágame el favor!”,No autor,Tribunales,https://www.elnuevodia.com/noticias/tribunales/videos/fuerte-regano-de-jueza-a-cosculluela-yo-le-estoy-hablando-hagame-el-favor-281362/
2023-02-28,"""En este país no se vive, se sobrevive"": protestan contra propuesta de ""cargo híbrido"" en factura de luz ",No autor,Locales,https://www.elnuevodia.com/noticias/locales/videos/en-este-pais-no-se-vive-se-sobrevive-protestan-contra-propuesta-de-cargo-hibrido-en-factura-de-luz-281335/
2023-02-28,¿En Puerto Rico se paga por donar sangre?,Marga Parés Arroyo,Locales,https://www.elnuevodia.com/noticias/locales/notas/en-puerto-rico-se-paga-por-donar-sangre/
