fecha,titulo,autor,categoria,enlace
2021-10-20,"José Luis Dalmau sobre la medida del Plan de Ajuste de Deuda: ""No hay 14 votos""",No autor,Legislatura,https://www.elnuevodia.com/noticias/legislatura/videos/jose-luis-dalmau-sobre-la-medida-del-plan-de-ajuste-de-deuda-no-hay-14-votos-274719/
2021-03-21,Representantes se enfrentan al presidente de LUMA Energy en vista pública ,No autor,Legislatura,https://www.elnuevodia.com/noticias/legislatura/videos/representantes-se-enfrentan-al-presidente-de-luma-energy-en-vista-publica-271658/
2020-11-11,José Luis Dalmau: “En estos momentos me hago disponible para esos diálogos con la minoría”,No autor,Legislatura,https://www.elnuevodia.com/noticias/legislatura/videos/jose-luis-dalmau-en-estos-momentos-me-hago-disponible-para-esos-dialogos-con-la-minoria-269334/
2023-03-02,"Una madre, su hijo de ocho años y el abuelo del menor sufren un “carjacking” en Camuy",Carlos Tolentino Rosario,Seguridad,https://www.elnuevodia.com/noticias/seguridad/notas/una-madre-su-hijo-de-ocho-anos-y-el-abuelo-del-menor-sufren-un-carjacking-en-camuy/
2023-03-01,La Policía trabaja en identificar hasta a cinco posibles sospechosos de la masacre que cobró la vida de un menor en Cataño,Richard I. Colón Badillo,Seguridad,https://www.elnuevodia.com/noticias/seguridad/notas/la-policia-trabaja-en-identificar-hasta-a-cinco-posibles-sospechosos-de-la-masacre-que-cobro-la-vida-de-un-menor-en-catano/
2023-02-28,El gobierno aboga un adelanto a los municipios de los $78 millones asignados por el huracán Fiona,Gloria Ruiz Kuilan,Gobierno,https://www.elnuevodia.com/noticias/gobierno/notas/el-gobierno-aboga-un-adelanto-a-los-municipios-de-los-78-millones-asignados-por-el-huracan-fiona/
2023-02-28,Fiscalía objeta línea del interrogatorio de la defensa de Cosculluela a su expareja,Richard I. Colón Badillo,Tribunales,https://www.elnuevodia.com/noticias/tribunales/notas/fiscalia-objeta-linea-del-interrogatorio-de-la-defensa-de-cosculluela-a-su-expareja/
2023-02-27,"Tribunal de Humacao descalifica a Jorge Gordon como abogado de Tuntún, presunto líder de una banda criminal",Alex Figueroa Cancel,Tribunales,https://www.elnuevodia.com/noticias/tribunales/notas/tribunal-de-humacao-descalifica-a-jorge-gordon-como-abogado-de-tuntun-presunto-lider-de-una-banda-criminal/
2023-02-14,"""¡Al piso!"": vídeo de operativo contra narcotráfico en Cayey",No autor,Seguridad,https://www.elnuevodia.com/noticias/seguridad/videos/al-piso-video-de-operativo-contra-narcotrafico-en-cayey-281145/
2023-03-02,Fuerte regaño de jueza a Cosculluela: “¡Yo le estoy hablando. Hágame el favor!”,No autor,Tribunales,https://www.elnuevodia.com/noticias/tribunales/videos/fuerte-regano-de-jueza-a-cosculluela-yo-le-estoy-hablando-hagame-el-favor-281362/
